OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,TeamPOPS,OppPOPS
37,North Carolina-Charlotte,Win 15-10,0.37,Counts,0.028999999999999998,2022-02-13,Queen City Tune Up 2022,1,15,10,453.6,5,1556.38,1997.33,2009.98,1996.96,2009.98,58.28942,Vermont,0.6,0.4
57,Carnegie Mellon,Win 15-8,0.21,Counts,0.0326,2022-02-26,Easterns Qualifiers 2022,1,15,8,564.81,7,1439.12,1997.49,2003.9299999999998,1997.28,2003.9299999999998,65.32811799999999,Vermont,0.6521739130434783,0.34782608695652173
38,South Carolina,Win 15-8,3.58,Counts,0.0326,2022-02-26,Easterns Qualifiers 2022,1,15,8,564.81,7,1539.25,1994.11,2104.06,1990.53,2104.06,68.592356,Vermont,0.6521739130434783,0.34782608695652173
66,James Madison,Win 15-9,-3.24,Counts,0.0326,2022-02-26,Easterns Qualifiers 2022,1,15,9,515.48,6,1385.92,2000.94,1901.4,2004.18,1901.4,61.98564,Vermont,0.625,0.375
22,Duke,Win 15-7,10.29,Counts,0.0326,2022-02-27,Easterns Qualifiers 2022,1,15,7,600,8,1703.18,1987.41,2303.1800000000003,1977.1200000000001,2303.1800000000003,75.083668,Vermont,0.6818181818181818,0.3181818181818182
37,North Carolina-Charlotte,Win 15-14,-10.66,Counts,0.0326,2022-02-27,Easterns Qualifiers 2022,1,15,14,125,1,1556.38,2008.35,1681.38,2019.01,1681.38,54.812988,Vermont,0.5172413793103449,0.4827586206896552
23,William & Mary,Win 15-11,2.83,Counts,0.0326,2022-02-27,Easterns Qualifiers 2022,1,15,11,381.16,4,1700.57,1994.87,2081.73,1992.04,2081.73,67.864398,Vermont,0.5769230769230769,0.4230769230769231
25,Carleton College,Win 13-11,-3.16,Counts,0.0388,2022-03-19,Missouri Loves Company MLC,1,13,11,228.84,2,1690.42,2000.86,1919.26,2004.02,1919.26,74.467288,Vermont,0.5416666666666666,0.4583333333333333
4,Brigham Young,Loss 7-13,-20,Counts,0.0388,2022-03-19,Missouri Loves Company MLC,0,7,13,-557.53,-6,2059.23,2017.69,1501.7,2037.69,1501.7,58.26596000000001,Vermont,0.35,0.65
51,Indiana,Win 12-7,-0.2,Counts,0.0388,2022-03-19,Missouri Loves Company MLC,1,12,7,520.51,5,1472.26,1997.9,1992.77,1998.1000000000001,1992.77,77.319476,Vermont,0.631578947368421,0.3684210526315789
13,Northeastern,Loss 9-10,-9.97,Counts,0.0388,2022-03-19,Missouri Loves Company MLC,0,9,10,-125,-1,1875.37,2007.67,1750.37,2017.64,1750.37,67.914356,Vermont,0.47368421052631576,0.5263157894736842
12,Michigan,Loss 13-14,-9.79,Counts,0.0388,2022-03-20,Missouri Loves Company MLC,0,13,14,-125,-1,1879.83,2007.49,1754.83,2017.28,1754.83,68.08740399999999,Vermont,0.48148148148148145,0.5185185185185185
15,Minnesota,Win 15-8,15.32,Counts,0.0388,2022-03-20,Missouri Loves Company MLC,1,15,8,564.81,7,1812.87,1982.38,2377.68,1967.0600000000002,2377.68,92.253984,Vermont,0.6521739130434783,0.34782608695652173
63,Northwestern,Win 15-4,0,Ignored,0,2022-03-20,Missouri Loves Company MLC,1,15,4,600,11,1391.62,1997.7,1991.62,1997.7,0,0,Vermont,0.7894736842105263,0.21052631578947367
79,Maine,Win 13-5,0,Ignored,0,2022-04-16,Greater New England D I College Mens CC 2022,1,13,5,600,8,1279.04,1997.7,1879.04,1997.7,0,0,Vermont,0.7222222222222222,0.2777777777777778
1,Brown,Loss 7-13,-16.54,Counts,0.048799999999999996,2022-04-16,Greater New England D I College Mens CC 2022,0,7,13,-557.53,-6,2232.98,2014.24,1675.45,2030.78,1675.45,81.76196,Vermont,0.35,0.65
8,Massachusetts,Win 12-9,16.33,Counts,0.048799999999999996,2022-04-17,Greater New England D I College Mens CC 2022,1,12,9,345.37,3,1970.45,1981.37,2315.82,1965.04,2315.82,113.012016,Vermont,0.5714285714285714,0.42857142857142855
1,Brown,Loss 6-15,-18.72,Counts,0.048799999999999996,2022-04-17,Greater New England D I College Mens CC 2022,0,6,15,-600,-9,2232.98,2016.42,1632.98,2035.14,1632.98,79.68942399999999,Vermont,0.2857142857142857,0.7142857142857143
54,Dartmouth,Win 15-3,2.95,Counts,0.048799999999999996,2022-04-17,Greater New England D I College Mens CC 2022,1,15,3,600,12,1455.08,1994.75,2055.08,1991.8,2055.08,100.28790399999998,Vermont,0.8333333333333334,0.16666666666666666
8,Massachusetts,Win 11-8,20.86,Counts,0.0581,2022-05-07,New England D I College Mens Regionals 2022,1,11,8,365.61,3,1970.45,1976.84,2336.06,1955.98,2336.06,135.725086,Vermont,0.5789473684210527,0.42105263157894735
73,Boston College,Win 13-5,0,Ignored,0,2022-05-07,New England D I College Mens Regionals 2022,1,13,5,600,8,1309.86,1997.7,1909.86,1997.7,0,0,Vermont,0.7222222222222222,0.2777777777777778
19,Tufts,Win 13-7,18.69,Counts,0.0581,2022-05-07,New England D I College Mens Regionals 2022,1,13,7,557.53,6,1743.43,1979,2300.96,1960.31,2300.96,133.685776,Vermont,0.65,0.35
1,Brown,Loss 9-15,-17.27,Counts,0.0581,2022-05-08,New England D I College Mens Regionals 2022,0,9,15,-515.48,-6,2232.98,2014.97,1717.5,2032.24,1717.5,99.78675,Vermont,0.375,0.625
13,Northeastern,Win 15-8,27.28,Counts,0.0581,2022-05-08,New England D I College Mens Regionals 2022,1,15,8,564.81,7,1875.37,1970.42,2440.18,1943.14,2440.18,141.77445799999998,Vermont,0.6521739130434783,0.34782608695652173
4,Brigham Young,Loss 9-13,-9.07,Counts,0.0263,2022-01-28,Santa Barbara Invite 2022,0,9,13,-418.57,-4,2059.23,1985.56,1640.66,1994.6299999999999,1640.66,43.149358,Cal Poly-SLO,0.4090909090909091,0.5909090909090909
49,Utah,Win 12-9,-3.68,Counts,0.0263,2022-01-29,Santa Barbara Invite 2022,1,12,9,345.37,3,1494.93,1980.17,1840.3000000000002,1983.8500000000001,1840.3000000000002,48.399890000000006,Cal Poly-SLO,0.5714285714285714,0.42857142857142855
65,California-Santa Barbara,Win 13-7,-0.86,Counts,0.0263,2022-01-29,Santa Barbara Invite 2022,1,13,7,557.53,6,1387.07,1977.35,1944.6,1978.2099999999998,1944.6,51.14298,Cal Poly-SLO,0.65,0.35
31,UCLA,Win 11-5,5.7,Counts,0.0241,2022-01-30,Santa Barbara Invite 2022,1,11,5,600,6,1607.12,1970.79,2207.12,1965.09,2207.12,53.191592,Cal Poly-SLO,0.6875,0.3125
49,Utah,Win 12-7,1.05,Counts,0.0263,2022-01-30,Santa Barbara Invite 2022,1,12,7,520.51,5,1494.93,1975.44,2015.44,1974.39,2015.44,53.006072,Cal Poly-SLO,0.631578947368421,0.3684210526315789
14,California,Win 13-10,4.91,Counts,0.0263,2022-01-30,Santa Barbara Invite 2022,1,13,10,328.14,3,1830.1,1971.58,2158.24,1966.6699999999998,2158.24,56.761711999999996,Cal Poly-SLO,0.5652173913043478,0.43478260869565216
20,Oregon,Win 12-6,10.53,Counts,0.0304,2022-02-19,Presidents Day Invite 2022,1,12,6,579.31,6,1732.6,1965.96,2311.91,1955.43,2311.91,70.28206399999999,Cal Poly-SLO,0.6666666666666666,0.3333333333333333
65,California-Santa Barbara,Win 14-7,-0.21,Counts,0.0313,2022-02-19,Presidents Day Invite 2022,1,14,7,582.89,7,1387.07,1976.7,1969.96,1976.91,1969.96,61.659748,Cal Poly-SLO,0.6666666666666666,0.3333333333333333
49,Utah,Win 11-7,-0.46,Counts,0.0304,2022-02-19,Presidents Day Invite 2022,1,11,7,466.89,4,1494.93,1976.95,1961.8200000000002,1977.41,1961.8200000000002,59.639328000000006,Cal Poly-SLO,0.6111111111111112,0.3888888888888889
31,UCLA,Win 12-7,4.88,Counts,0.0313,2022-02-20,Presidents Day Invite 2022,1,12,7,520.51,5,1607.12,1971.61,2127.63,1966.7299999999998,2127.63,66.594819,Cal Poly-SLO,0.631578947368421,0.3684210526315789
81,Cornell,Win 14-9,-7.56,Counts,0.0313,2022-02-20,Presidents Day Invite 2022,1,14,9,473.87,5,1268.51,1984.05,1742.38,1991.61,1742.38,54.536494000000005,Cal Poly-SLO,0.6086956521739131,0.391304347826087
75,Southern California,Win 14-4,0,Ignored,0,2022-02-21,Presidents Day Invite 2022,1,14,4,600,10,1307.42,1976.49,1907.42,1976.49,0,0,Cal Poly-SLO,0.7777777777777778,0.2222222222222222
3,University of Colorado - Boulder,Loss 10-11,0.35,Counts,0.0313,2022-02-21,Presidents Day Invite 2022,0,10,11,-125,-1,2112.25,1976.14,1987.25,1975.7900000000002,1987.25,62.200925000000005,Cal Poly-SLO,0.47619047619047616,0.5238095238095238
14,California,Win 12-10,2.96,Counts,0.0313,2022-02-21,Presidents Day Invite 2022,1,12,10,238.12,2,1830.1,1973.53,2068.22,1970.57,2068.22,64.735286,Cal Poly-SLO,0.5454545454545454,0.45454545454545453
25,Carleton College,Loss 9-12,-29.21,Counts,0.044199999999999996,2022-04-02,Easterns 2022,0,9,12,-345.37,-3,1690.42,2005.7,1345.0500000000002,2034.91,1345.0500000000002,59.45121,Cal Poly-SLO,0.42857142857142855,0.5714285714285714
11,North Carolina State,Loss 11-13,-14.24,Counts,0.044199999999999996,2022-04-02,Easterns 2022,0,11,13,-228.84,-2,1897.64,1990.72,1668.8000000000002,2004.96,1668.8000000000002,73.76096,Cal Poly-SLO,0.4583333333333333,0.5416666666666666
68,Virginia Tech,Win 13-10,-13.19,Counts,0.044199999999999996,2022-04-02,Easterns 2022,1,13,10,328.14,3,1363.18,1989.68,1691.3200000000002,2002.8700000000001,1691.3200000000002,74.756344,Cal Poly-SLO,0.5652173913043478,0.43478260869565216
13,Northeastern,Loss 9-13,-24.04,Counts,0.044199999999999996,2022-04-02,Easterns 2022,0,9,13,-418.57,-4,1875.37,2000.53,1456.8,2024.57,1456.8,64.39056,Cal Poly-SLO,0.4090909090909091,0.5909090909090909
18,Ohio State,Win 13-11,1,Counts,0.044199999999999996,2022-04-03,Easterns 2022,1,13,11,228.84,2,1769.34,1975.49,1998.1799999999998,1974.49,1998.1799999999998,88.31955599999999,Cal Poly-SLO,0.5416666666666666,0.4583333333333333
19,Tufts,Win 14-9,11.14,Counts,0.044199999999999996,2022-04-03,Easterns 2022,1,14,9,473.87,5,1743.43,1965.35,2217.3,1954.2099999999998,2217.3,98.00466,Cal Poly-SLO,0.6086956521739131,0.391304347826087
14,California,Win 14-9,15.15,Counts,0.044199999999999996,2022-04-03,Easterns 2022,1,14,9,473.87,5,1830.1,1961.34,2303.97,1946.1899999999998,2303.97,101.83547399999998,Cal Poly-SLO,0.6086956521739131,0.391304347826087
65,California-Santa Barbara,Win 13-4,0.52,Counts,0.046900000000000004,2022-04-09,SoCal D I College Mens CC 2022,1,13,4,600,9,1387.07,1975.97,1987.07,1975.45,1987.07,93.193583,Cal Poly-SLO,0.7647058823529411,0.23529411764705882
31,UCLA,Win 13-7,9.25,Counts,0.046900000000000004,2022-04-10,SoCal D I College Mens CC 2022,1,13,7,557.53,6,1607.12,1967.24,2164.6499999999996,1957.99,2164.6499999999996,101.52208499999999,Cal Poly-SLO,0.65,0.35
62,California-San Diego,Win 13-5,1.66,Counts,0.046900000000000004,2022-04-10,SoCal D I College Mens CC 2022,1,13,5,600,8,1410.32,1974.83,2010.32,1973.1699999999998,2010.32,94.284008,Cal Poly-SLO,0.7222222222222222,0.2777777777777778
40,California-Santa Cruz,Win 13-7,7.39,Counts,0.059000000000000004,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1536.78,1969.1,2094.31,1961.7099999999998,2094.31,123.56429,Cal Poly-SLO,0.65,0.35
65,California-Santa Barbara,Win 13-6,0.66,Counts,0.059000000000000004,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,6,600,7,1387.07,1975.83,1987.07,1975.1699999999998,1987.07,117.23713000000001,Cal Poly-SLO,0.6842105263157895,0.3157894736842105
14,California,Win 13-7,25.79,Counts,0.059000000000000004,2022-05-08,Southwest D I College Mens Regionals 2022,1,13,7,557.53,6,1830.1,1950.7,2387.63,1924.91,2387.63,140.87017,Cal Poly-SLO,0.65,0.35
76,Texas A&M,Win 13-4,0,Ignored,0,2022-02-05,Warm Up 2022,1,13,4,600,9,1307.4,1970.45,1907.4,1970.45,0,0,Massachusetts,0.7647058823529411,0.23529411764705882
68,Virginia Tech,Win 12-5,0,Ignored,0,2022-02-05,Warm Up 2022,1,12,5,600,7,1363.18,1970.45,1963.18,1970.45,0,0,Massachusetts,0.7058823529411765,0.29411764705882354
26,Auburn,Win 13-5,12.08,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,13,5,600,8,1660.94,1958.37,2260.94,1946.29,2260.94,90.21150600000001,Massachusetts,0.7222222222222222,0.2777777777777778
5,Pittsburgh,Win 12-10,12.14,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,12,10,238.12,2,2024.16,1958.31,2262.28,1946.1699999999998,2262.28,90.26497200000001,Massachusetts,0.5454545454545454,0.45454545454545453
26,Auburn,Win 13-6,12.08,Counts,0.039900000000000005,2022-02-05,Warm Up 2022,1,13,6,600,7,1660.94,1958.37,2260.94,1946.29,2260.94,90.21150600000001,Massachusetts,0.6842105263157895,0.3157894736842105
42,Colorado State,Win 13-5,8.1,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,5,600,8,1523.44,1962.34,2123.44,1954.24,2123.44,106.80903200000002,Massachusetts,0.7222222222222222,0.2777777777777778
25,Carleton College,Win 13-11,-2.71,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,11,228.84,2,1690.42,1973.16,1919.26,1975.8700000000001,1919.26,96.53877800000001,Massachusetts,0.5416666666666666,0.4583333333333333
2,North Carolina,Win 13-10,26.78,Counts,0.050300000000000004,2022-03-05,Smoky Mountain Invite 2022,1,13,10,328.14,3,2147.8,1943.67,2475.94,1916.89,2475.94,124.53978200000002,Massachusetts,0.5652173913043478,0.43478260869565216
15,Minnesota,Loss 12-15,-24.27,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,0,12,15,-300.49,-3,1812.87,1994.72,1512.3799999999999,2018.99,1512.3799999999999,76.072714,Massachusetts,0.4444444444444444,0.5555555555555556
17,Texas,Win 13-10,8.49,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,1,13,10,328.14,3,1802.52,1961.96,2130.66,1953.47,2130.66,107.17219800000001,Massachusetts,0.5652173913043478,0.43478260869565216
5,Pittsburgh,Win 14-11,19.44,Counts,0.050300000000000004,2022-03-06,Smoky Mountain Invite 2022,1,14,11,313.34,3,2024.16,1951.01,2337.5,1931.57,2337.5,117.57625000000002,Massachusetts,0.56,0.44
54,Dartmouth,Win 13-7,3.23,Counts,0.0711,2022-04-16,Greater New England D I College Mens CC 2022,1,13,7,557.53,6,1455.08,1967.22,2012.61,1963.99,2012.61,143.09657099999998,Massachusetts,0.65,0.35
21,McGill,Win 10-9,-9.83,Counts,0.0711,2022-04-16,Greater New England D I College Mens CC 2022,1,10,9,125,1,1717.1,1980.28,1842.1,1990.11,1842.1,130.97331,Massachusetts,0.5263157894736842,0.47368421052631576
6,Vermont,Loss 9-12,-24.37,Counts,0.0711,2022-04-17,Greater New England D I College Mens CC 2022,0,9,12,-345.37,-3,1997.7,1994.82,1652.33,2019.1899999999998,1652.33,117.48066299999999,Massachusetts,0.42857142857142855,0.5714285714285714
21,McGill,Win 15-7,26.55,Counts,0.0711,2022-04-17,Greater New England D I College Mens CC 2022,1,15,7,600,8,1717.1,1943.9,2317.1,1917.3500000000001,2317.1,164.74580999999998,Massachusetts,0.6818181818181818,0.3181818181818182
73,Boston College,Win 13-5,0,Ignored,0,2022-05-07,New England D I College Mens Regionals 2022,1,13,5,600,8,1309.86,1970.45,1909.86,1970.45,0,0,Massachusetts,0.7222222222222222,0.2777777777777778
19,Tufts,Win 13-6,34.47,Counts,0.08460000000000001,2022-05-07,New England D I College Mens Regionals 2022,1,13,6,600,7,1743.43,1935.98,2343.4300000000003,1901.51,2343.4300000000003,198.25417800000005,Massachusetts,0.6842105263157895,0.3157894736842105
6,Vermont,Loss 8-11,-31.27,Counts,0.08460000000000001,2022-05-07,New England D I College Mens Regionals 2022,0,8,11,-365.61,-3,1997.7,2001.72,1632.0900000000001,2032.99,1632.0900000000001,138.07481400000003,Massachusetts,0.42105263157894735,0.5789473684210527
21,McGill,Loss 9-12,-55.34,Counts,0.08460000000000001,2022-05-08,New England D I College Mens Regionals 2022,0,9,12,-345.37,-3,1717.1,2025.79,1371.73,2081.13,1371.73,116.04835800000001,Massachusetts,0.42857142857142855,0.5714285714285714
29,Purdue,Win 11-9,-3,Counts,0.031200000000000002,2022-02-12,Queen City Tune Up 2022,1,11,9,249.21,2,1617.34,1962.86,1866.55,1965.86,1866.55,58.236360000000005,Georgia,0.55,0.45
37,North Carolina-Charlotte,Win 11-6,4.35,Counts,0.029500000000000002,2022-02-12,Queen City Tune Up 2022,1,11,6,546.69,5,1556.38,1955.51,2103.07,1951.16,2103.07,62.04056500000001,Georgia,0.6470588235294118,0.35294117647058826
23,William & Mary,Win 11-8,3.42,Counts,0.031200000000000002,2022-02-12,Queen City Tune Up 2022,1,11,8,365.61,3,1700.57,1956.44,2066.18,1953.02,2066.18,64.464816,Georgia,0.5789473684210527,0.42105263157894735
12,Michigan,Win 13-12,1.45,Counts,0.031200000000000002,2022-02-13,Queen City Tune Up 2022,1,13,12,125,1,1879.83,1958.41,2004.83,1956.96,2004.83,62.550696,Georgia,0.52,0.48
18,Ohio State,Win 13-10,4.43,Counts,0.031200000000000002,2022-02-13,Queen City Tune Up 2022,1,13,10,328.14,3,1769.34,1955.43,2097.48,1951,2097.48,65.441376,Georgia,0.5652173913043478,0.43478260869565216
2,North Carolina,Loss 11-13,-1.32,Counts,0.031200000000000002,2022-02-13,Queen City Tune Up 2022,0,11,13,-228.84,-2,2147.8,1961.17,1918.9600000000003,1962.49,1918.9600000000003,59.871552000000015,Georgia,0.4583333333333333,0.5416666666666666
24,Maryland,Loss 10-13,-22.78,Counts,0.0371,2022-03-05,Smoky Mountain Invite 2022,0,10,13,-328.14,-3,1695.97,1982.64,1367.83,2005.42,1367.83,50.746493,Georgia,0.43478260869565216,0.5652173913043478
3,University of Colorado - Boulder,Loss 13-15,-2.38,Counts,0.0371,2022-03-05,Smoky Mountain Invite 2022,0,13,15,-214.18,-2,2112.25,1962.24,1898.07,1964.6200000000001,1898.07,70.418397,Georgia,0.4642857142857143,0.5357142857142857
5,Pittsburgh,Loss 6-9,-12.06,Counts,0.0329,2022-03-05,Smoky Mountain Invite 2022,0,6,9,-418.57,-3,2024.16,1971.92,1605.5900000000001,1983.98,1605.5900000000001,52.823911,Georgia,0.4,0.6
31,UCLA,Loss 10-13,-26.2,Counts,0.0371,2022-03-05,Smoky Mountain Invite 2022,0,10,13,-328.14,-3,1607.12,1986.06,1278.98,2012.26,1278.98,47.450158,Georgia,0.43478260869565216,0.5652173913043478
25,Carleton College,Loss 8-9,-14.33,Counts,0.035,2022-03-06,Smoky Mountain Invite 2022,0,8,9,-125,-1,1690.42,1974.19,1565.42,1988.52,1565.42,54.78970000000001,Georgia,0.47058823529411764,0.5294117647058824
51,Indiana,Win 9-3,3.55,Counts,0.030600000000000002,2022-03-06,Smoky Mountain Invite 2022,1,9,3,600,6,1472.26,1956.3,2072.26,1952.75,2072.26,63.41115600000001,Georgia,0.75,0.25
5,Pittsburgh,Loss 9-11,-9.06,Counts,0.0467,2022-04-01,Easterns 2022,0,9,11,-249.21,-2,2024.16,1968.91,1774.95,1977.97,1774.95,82.890165,Georgia,0.45,0.55
50,Illinois,Win 15-11,-5.04,Counts,0.0467,2022-04-01,Easterns 2022,1,15,11,381.16,4,1475.72,1964.9,1856.88,1969.94,1856.88,86.716296,Georgia,0.5769230769230769,0.4230769230769231
14,California,Win 15-9,18.89,Counts,0.0467,2022-04-01,Easterns 2022,1,15,9,515.48,6,1830.1,1940.97,2345.58,1922.08,2345.58,109.538586,Georgia,0.625,0.375
2,North Carolina,Win 15-12,23.92,Counts,0.0467,2022-04-03,Easterns 2022,1,15,12,300.49,3,2147.8,1935.94,2448.29,1912.02,2448.29,114.33514299999999,Georgia,0.5555555555555556,0.4444444444444444
11,North Carolina State,Win 15-8,24.61,Counts,0.0467,2022-04-03,Easterns 2022,1,15,8,564.81,7,1897.64,1935.25,2462.45,1910.64,2462.45,114.99641499999998,Georgia,0.6521739130434783,0.34782608695652173
1,Brown,Loss 13-15,2.89,Counts,0.0467,2022-04-03,Easterns 2022,0,13,15,-214.18,-2,2232.98,1956.97,2018.8,1954.08,2018.8,94.27796,Georgia,0.4642857142857143,0.5357142857142857
45,Georgia Tech,Win 13-5,8.33,Counts,0.0495,2022-04-09,Southern Appalachian D I College Mens CC 2022,1,13,5,600,8,1519.91,1951.53,2119.91,1943.2,2119.91,104.935545,Georgia,0.7222222222222222,0.2777777777777778
